gene_id	module
ENSG00000124839.12	turquoise
ENSG00000132329.10	red
ENSG00000144485.10	tan
ENSG00000172428.10	salmon
ENSG00000063660.8	pink
ENSG00000130294.15	turquoise
ENSG00000172478.17	grey
ENSG00000162804.13	blue
ENSG00000176720.4	pink
ENSG00000180902.17	red
ENSG00000177732.8	red
ENSG00000101255.10	grey
ENSG00000101276.14	grey
ENSG00000125898.12	salmon
ENSG00000101298.13	grey
ENSG00000125775.14	magenta
ENSG00000198053.11	turquoise
ENSG00000088881.20	red
ENSG00000088882.7	pink
ENSG00000088899.14	turquoise
ENSG00000088836.12	turquoise
ENSG00000149451.17	black
ENSG00000088827.12	brown
ENSG00000101220.17	salmon
ENSG00000101224.17	turquoise
ENSG00000088826.17	turquoise
ENSG00000171867.16	turquoise
ENSG00000171864.4	blue
ENSG00000101265.15	brown
ENSG00000089199.9	greenyellow
ENSG00000101311.15	turquoise
ENSG00000125827.8	red
ENSG00000182621.17	magenta
ENSG00000101333.16	turquoise
ENSG00000125869.9	blue
ENSG00000132639.12	greenyellow
ENSG00000101384.11	magenta
ENSG00000172296.12	grey
ENSG00000101230.5	blue
ENSG00000125848.9	turquoise
ENSG00000172264.16	grey
ENSG00000089177.18	turquoise
ENSG00000125851.9	grey
ENSG00000125844.15	salmon
ENSG00000185052.11	blue
ENSG00000132669.12	blue
ENSG00000173404.4	greenyellow
ENSG00000188559.13	salmon
ENSG00000125820.5	grey
ENSG00000178726.6	black
ENSG00000125810.9	black
ENSG00000173335.4	turquoise
ENSG00000101439.8	turquoise
ENSG00000101441.4	grey
ENSG00000170373.8	blue
ENSG00000170369.3	turquoise
ENSG00000170367.4	turquoise
ENSG00000101463.5	blue
ENSG00000077984.5	brown
ENSG00000154930.14	grey
ENSG00000101003.9	turquoise
ENSG00000125968.8	pink
ENSG00000088325.15	turquoise
ENSG00000149599.15	red
ENSG00000260903.2	greenyellow
ENSG00000101336.13	brown
ENSG00000088305.18	turquoise
ENSG00000078898.6	turquoise
ENSG00000125999.10	turquoise
ENSG00000125967.16	turquoise
ENSG00000101412.12	turquoise
ENSG00000101417.11	turquoise
ENSG00000101460.12	salmon
ENSG00000078804.12	grey
ENSG00000131067.16	brown
ENSG00000126005.16	red
ENSG00000125995.15	salmon
ENSG00000171222.10	salmon
ENSG00000101335.9	pink
ENSG00000101347.8	brown
ENSG00000132821.11	grey
ENSG00000198959.11	brown
ENSG00000149633.11	turquoise
ENSG00000101425.12	turquoise
ENSG00000129988.5	grey
ENSG00000124143.10	turquoise
ENSG00000101445.9	brown
ENSG00000101447.14	turquoise
ENSG00000204103.3	brown
ENSG00000183798.4	salmon
ENSG00000196090.12	turquoise
ENSG00000101057.15	turquoise
ENSG00000149596.6	turquoise
ENSG00000064205.10	blue
ENSG00000124249.6	turquoise
ENSG00000101098.12	turquoise
ENSG00000101104.12	red
ENSG00000124102.4	turquoise
ENSG00000124107.5	turquoise
ENSG00000124145.6	brown
ENSG00000244274.7	turquoise
ENSG00000254806.5	turquoise
ENSG00000101443.17	turquoise
ENSG00000175063.16	turquoise
ENSG00000100979.14	brown
ENSG00000100985.7	brown
ENSG00000101017.13	brown
ENSG00000198185.11	magenta
ENSG00000158296.13	turquoise
ENSG00000197496.5	turquoise
ENSG00000064655.18	turquoise
ENSG00000196562.14	blue
ENSG00000124126.13	turquoise
ENSG00000124198.8	salmon
ENSG00000158445.9	purple
ENSG00000124212.5	black
ENSG00000172216.5	turquoise
ENSG00000196396.9	turquoise
ENSG00000042062.11	turquoise
ENSG00000124171.8	turquoise
ENSG00000026559.13	turquoise
ENSG00000101096.19	brown
ENSG00000054793.13	salmon
ENSG00000182463.15	black
ENSG00000171940.13	salmon
ENSG00000064787.13	turquoise
ENSG00000019186.9	grey
ENSG00000087586.17	turquoise
ENSG00000087510.6	turquoise
ENSG00000101144.12	grey
ENSG00000132819.16	turquoise
ENSG00000124253.10	purple
ENSG00000124256.14	brown
ENSG00000124225.15	blue
ENSG00000124237.5	grey
ENSG00000198768.10	turquoise
ENSG00000215440.11	red
ENSG00000087460.24	turquoise
ENSG00000101160.13	brown
ENSG00000124205.15	black
ENSG00000196074.12	grey
ENSG00000130702.15	red
ENSG00000171858.17	salmon
ENSG00000130700.6	grey
ENSG00000101187.15	turquoise
ENSG00000060491.16	salmon
ENSG00000092758.15	turquoise
ENSG00000101194.17	grey
ENSG00000101210.10	turquoise
ENSG00000125534.9	red
ENSG00000101213.6	red
ENSG00000130589.16	cyan
ENSG00000197457.9	greenyellow
ENSG00000273154.3	salmon
ENSG00000203896.9	salmon
ENSG00000125520.13	red
ENSG00000196132.11	greenyellow
ENSG00000275993.2	grey
ENSG00000274276.4	turquoise
ENSG00000180530.10	turquoise
ENSG00000154639.18	turquoise
ENSG00000154640.14	turquoise
ENSG00000154645.13	turquoise
ENSG00000154654.14	turquoise
ENSG00000154721.14	black
ENSG00000142192.20	grey
ENSG00000166265.11	black
ENSG00000154734.14	black
ENSG00000154736.5	blue
ENSG00000156284.5	turquoise
ENSG00000156299.13	grey
ENSG00000142149.8	blue
ENSG00000166979.12	brown
ENSG00000198743.6	salmon
ENSG00000243627.4	turquoise
ENSG00000159200.17	turquoise
ENSG00000159212.12	turquoise
ENSG00000159216.18	blue
ENSG00000159228.12	turquoise
ENSG00000159231.5	turquoise
ENSG00000142197.12	salmon
ENSG00000159263.15	turquoise
ENSG00000183145.8	brown
ENSG00000157557.11	turquoise
ENSG00000185437.13	grey
ENSG00000183778.17	grey
ENSG00000182240.15	turquoise
ENSG00000183844.16	grey
ENSG00000183486.12	cyan
ENSG00000157601.13	cyan
ENSG00000184012.11	turquoise
ENSG00000183421.11	turquoise
ENSG00000160179.18	turquoise
ENSG00000160180.15	turquoise
ENSG00000160182.2	turquoise
ENSG00000160183.13	grey
ENSG00000160188.9	turquoise
ENSG00000160191.17	turquoise
ENSG00000160200.17	turquoise
ENSG00000142178.7	grey
ENSG00000160209.18	turquoise
ENSG00000160213.6	turquoise
ENSG00000160214.12	salmon
ENSG00000142185.16	brown
ENSG00000160255.17	brown
ENSG00000182871.14	pink
ENSG00000142156.14	pink
ENSG00000142173.14	pink
ENSG00000160284.14	salmon
ENSG00000160307.9	turquoise
ENSG00000093072.15	brown
ENSG00000099954.18	grey
ENSG00000184979.9	cyan
ENSG00000183628.12	salmon
ENSG00000100033.16	salmon
ENSG00000093009.9	turquoise
ENSG00000184113.9	purple
ENSG00000203618.5	salmon
ENSG00000184702.17	salmon
ENSG00000184058.12	salmon
ENSG00000093010.13	salmon
ENSG00000099889.13	red
ENSG00000244486.8	pink
ENSG00000099960.12	turquoise
ENSG00000128228.4	salmon
ENSG00000185686.17	turquoise
ENSG00000100121.12	salmon
ENSG00000254709.7	brown
ENSG00000128266.8	magenta
ENSG00000100228.12	grey
ENSG00000250479.8	salmon
ENSG00000099953.9	blue
ENSG00000099958.14	brown
ENSG00000251357.4	salmon
ENSG00000240972.1	salmon
ENSG00000133433.10	grey
ENSG00000099994.10	grey
ENSG00000099998.17	pink
ENSG00000258555.6	salmon
ENSG00000128271.21	salmon
ENSG00000178026.12	salmon
ENSG00000100031.18	grey
ENSG00000100095.18	greenyellow
ENSG00000169184.5	blue
ENSG00000159873.9	magenta
ENSG00000100219.16	turquoise
ENSG00000183762.12	blue
ENSG00000186998.15	salmon
ENSG00000100285.9	grey
ENSG00000128342.4	brown
ENSG00000100003.17	turquoise
ENSG00000249590.7	turquoise
ENSG00000185339.8	brown
ENSG00000183963.18	turquoise
ENSG00000198832.10	salmon
ENSG00000185133.13	turquoise
ENSG00000100078.3	grey
ENSG00000241878.11	grey
ENSG00000100170.9	turquoise
ENSG00000100234.11	blue
ENSG00000133424.20	turquoise
ENSG00000100292.16	brown
ENSG00000100302.6	turquoise
ENSG00000198125.12	red
ENSG00000221963.5	brown
ENSG00000128284.19	brown
ENSG00000100336.17	brown
ENSG00000100342.20	brown
ENSG00000100362.12	turquoise
ENSG00000100368.13	brown
ENSG00000128311.13	salmon
ENSG00000128309.16	salmon
ENSG00000187045.16	turquoise
ENSG00000100385.13	brown
ENSG00000133466.13	pink
ENSG00000128340.14	brown
ENSG00000100055.20	brown
ENSG00000166897.14	grey
ENSG00000100065.14	turquoise
ENSG00000128283.6	turquoise
ENSG00000100097.11	pink
ENSG00000189060.5	brown
ENSG00000100116.16	salmon
ENSG00000100139.13	turquoise
ENSG00000100146.16	turquoise
ENSG00000100142.14	salmon
ENSG00000185022.11	salmon
ENSG00000100196.10	blue
ENSG00000221890.3	grey
ENSG00000183741.11	grey
ENSG00000128383.12	turquoise
ENSG00000179750.15	turquoise
ENSG00000244509.3	brown
ENSG00000239713.8	brown
ENSG00000100307.12	turquoise
ENSG00000100321.14	brown
ENSG00000128268.11	brown
ENSG00000187051.8	salmon
ENSG00000100346.17	grey
ENSG00000133477.16	grey
ENSG00000159958.6	brown
ENSG00000100162.14	turquoise
ENSG00000100167.19	turquoise
ENSG00000235568.6	brown
ENSG00000183569.17	turquoise
ENSG00000128274.15	pink
ENSG00000100290.2	red
ENSG00000100300.17	salmon
ENSG00000100304.12	grey
ENSG00000159307.18	turquoise
ENSG00000138964.16	brown
ENSG00000138944.7	blue
ENSG00000241484.9	red
ENSG00000056487.15	greenyellow
ENSG00000077935.16	turquoise
ENSG00000077942.18	blue
ENSG00000188064.9	blue
ENSG00000186951.16	red
ENSG00000075218.18	turquoise
ENSG00000075275.16	turquoise
ENSG00000219438.8	grey
ENSG00000184164.14	salmon
ENSG00000198355.4	salmon
ENSG00000100427.15	turquoise
ENSG00000073150.13	blue
ENSG00000170638.9	salmon
ENSG00000128165.8	salmon
ENSG00000284194.1	salmon
ENSG00000025708.13	brown
ENSG00000177989.13	salmon
ENSG00000130487.5	brown
ENSG00000205560.12	red
ENSG00000008735.13	greenyellow
ENSG00000100299.17	salmon
ENSG00000134121.9	black
ENSG00000144619.14	blue
ENSG00000175928.5	grey
ENSG00000150995.18	turquoise
ENSG00000134107.4	turquoise
ENSG00000071282.11	blue
ENSG00000180914.10	black
ENSG00000214021.15	red
ENSG00000187288.10	purple
ENSG00000163701.18	grey
ENSG00000163704.11	turquoise
ENSG00000157087.17	turquoise
ENSG00000132164.9	turquoise
ENSG00000157150.4	purple
ENSG00000132170.19	purple
ENSG00000088726.15	turquoise
ENSG00000144712.11	turquoise
ENSG00000132182.11	magenta
ENSG00000163517.14	red
ENSG00000163520.13	blue
ENSG00000131389.16	blue
ENSG00000154783.11	blue
ENSG00000131386.17	blue
ENSG00000131378.13	brown
ENSG00000182568.16	brown
ENSG00000129810.14	turquoise
ENSG00000151789.10	turquoise
ENSG00000182247.9	turquoise
ENSG00000151090.17	turquoise
ENSG00000077092.18	turquoise
ENSG00000163491.16	turquoise
ENSG00000033867.16	turquoise
ENSG00000144642.21	black
ENSG00000163513.17	black
ENSG00000152642.10	turquoise
ENSG00000153551.13	turquoise
ENSG00000183813.6	brown
ENSG00000173705.8	blue
ENSG00000144681.10	turquoise
ENSG00000168016.13	brown
ENSG00000144668.11	turquoise
ENSG00000144655.14	black
ENSG00000168334.8	brown
ENSG00000168329.13	turquoise
ENSG00000170011.13	turquoise
ENSG00000168032.8	grey
ENSG00000114812.12	turquoise
ENSG00000144648.15	grey
ENSG00000182983.14	grey
ENSG00000144649.8	grey
ENSG00000163808.16	turquoise
ENSG00000163815.5	purple
ENSG00000163814.7	grey
ENSG00000249992.1	turquoise
ENSG00000172215.5	brown
ENSG00000163823.3	brown
ENSG00000121807.5	brown
ENSG00000160791.13	brown
ENSG00000012223.12	brown
ENSG00000178038.16	brown
ENSG00000164045.11	turquoise
ENSG00000229453.2	turquoise
ENSG00000164050.12	red
ENSG00000114270.17	pink
ENSG00000008300.16	greenyellow
ENSG00000178467.17	turquoise
ENSG00000172037.13	turquoise
ENSG00000164061.4	greenyellow
ENSG00000173531.15	red
ENSG00000182179.12	brown
ENSG00000164078.12	grey
ENSG00000001617.11	turquoise
ENSG00000188338.14	turquoise
ENSG00000012171.19	red
ENSG00000004838.13	turquoise
ENSG00000007402.11	greenyellow
ENSG00000114737.15	turquoise
ENSG00000088538.12	turquoise
ENSG00000162244.10	salmon
ENSG00000010319.6	black
ENSG00000010327.10	brown
ENSG00000168268.10	turquoise
ENSG00000163931.15	turquoise
ENSG00000157388.15	turquoise
ENSG00000016391.10	brown
ENSG00000056736.9	brown
ENSG00000114251.14	blue
ENSG00000144730.17	turquoise
ENSG00000136068.14	brown
ENSG00000168301.12	turquoise
ENSG00000168306.12	turquoise
ENSG00000168309.16	brown
ENSG00000198643.6	turquoise
ENSG00000144724.19	blue
ENSG00000114405.10	brown
ENSG00000163637.12	turquoise
ENSG00000163638.13	black
ENSG00000144749.13	turquoise
ENSG00000114861.18	turquoise
ENSG00000170837.2	brown
ENSG00000172986.12	blue
ENSG00000121440.14	blue
ENSG00000113805.8	blue
ENSG00000185008.17	turquoise
ENSG00000169855.19	blue
ENSG00000175161.13	brown
ENSG00000206538.8	blue
ENSG00000044524.10	blue
ENSG00000184500.14	black
ENSG00000269028.3	grey
ENSG00000080200.9	turquoise
ENSG00000057019.15	turquoise
ENSG00000144810.15	blue
ENSG00000168386.18	blue
ENSG00000181458.10	grey
ENSG00000154175.16	black
ENSG00000144815.15	salmon
ENSG00000144802.11	grey
ENSG00000170044.8	grey
ENSG00000170017.12	turquoise
ENSG00000163507.13	turquoise
ENSG00000153283.12	brown
ENSG00000144824.20	blue
ENSG00000114529.12	turquoise
ENSG00000091986.15	blue
ENSG00000144857.14	turquoise
ENSG00000072858.10	turquoise
ENSG00000181847.11	brown
ENSG00000181722.16	black
ENSG00000185565.11	blue
ENSG00000183833.16	turquoise
ENSG00000163430.11	blue
ENSG00000113924.11	turquoise
ENSG00000051341.13	turquoise
ENSG00000180353.10	brown
ENSG00000163406.10	turquoise
ENSG00000114013.15	brown
ENSG00000121552.3	brown
ENSG00000138496.16	cyan
ENSG00000173193.13	cyan
ENSG00000173175.14	turquoise
ENSG00000065534.18	blue
ENSG00000065371.17	turquoise
ENSG00000160145.15	turquoise
ENSG00000082781.11	blue
ENSG00000173706.12	black
ENSG00000189366.9	grey
ENSG00000114547.9	turquoise
ENSG00000144908.13	purple
ENSG00000073111.13	turquoise
ENSG00000114631.10	blue
ENSG00000074416.13	black
ENSG00000179348.11	turquoise
ENSG00000114654.7	turquoise
ENSG00000184897.5	salmon
ENSG00000172771.11	turquoise
ENSG00000170893.3	grey
ENSG00000206384.10	brown
ENSG00000144868.13	turquoise
ENSG00000091513.14	turquoise
ENSG00000154917.10	turquoise
ENSG00000174640.12	black
ENSG00000114019.14	blue
ENSG00000154928.16	turquoise
ENSG00000073711.10	turquoise
ENSG00000158186.12	turquoise
ENSG00000114115.9	salmon
ENSG00000163864.15	turquoise
ENSG00000158258.16	turquoise
ENSG00000120756.12	brown
ENSG00000163710.7	purple
ENSG00000175040.5	brown
ENSG00000181744.8	turquoise
ENSG00000152952.11	blue
ENSG00000114698.14	black
ENSG00000188313.12	cyan
ENSG00000152977.9	turquoise
ENSG00000144891.17	turquoise
ENSG00000153002.11	turquoise
ENSG00000163751.3	blue
ENSG00000163755.8	grey
ENSG00000047457.13	turquoise
ENSG00000163762.6	magenta
ENSG00000169908.11	turquoise
ENSG00000018408.14	turquoise
ENSG00000070087.13	turquoise
ENSG00000181788.3	turquoise
ENSG00000138271.5	turquoise
ENSG00000152580.8	black
ENSG00000114790.12	brown
ENSG00000196549.10	blue
ENSG00000114805.16	turquoise
ENSG00000163659.12	salmon
ENSG00000163661.3	turquoise
ENSG00000197415.11	turquoise
ENSG00000178053.17	grey
ENSG00000118849.9	turquoise
ENSG00000113810.15	turquoise
ENSG00000196542.8	turquoise
ENSG00000114200.9	grey
ENSG00000163536.12	turquoise
ENSG00000114248.9	tan
ENSG00000173890.16	turquoise
ENSG00000136603.13	salmon
ENSG00000013297.10	black
ENSG00000163584.17	salmon
ENSG00000154310.16	tan
ENSG00000075651.15	turquoise
ENSG00000075420.12	turquoise
ENSG00000121858.10	grey
ENSG00000144959.9	salmon
ENSG00000114346.13	turquoise
ENSG00000177694.15	tan
ENSG00000114450.9	red
ENSG00000114757.18	greenyellow
ENSG00000181449.3	grey
ENSG00000058063.15	red
ENSG00000078081.7	brown
ENSG00000176597.11	turquoise
ENSG00000053524.12	turquoise
ENSG00000172578.11	brown
ENSG00000114770.16	grey
ENSG00000145194.17	turquoise
ENSG00000090534.17	turquoise
ENSG00000090539.15	turquoise
ENSG00000182580.2	turquoise
ENSG00000187068.2	grey
ENSG00000163898.9	grey
ENSG00000073792.15	turquoise
ENSG00000244405.7	turquoise
ENSG00000181092.9	purple
ENSG00000073849.14	brown
ENSG00000163923.9	turquoise
ENSG00000136514.2	cyan
ENSG00000113916.17	turquoise
ENSG00000145012.13	salmon
ENSG00000188001.9	turquoise
ENSG00000073282.12	black
ENSG00000090530.9	turquoise
ENSG00000163347.5	turquoise
ENSG00000114279.13	greenyellow
ENSG00000127252.5	turquoise
ENSG00000187527.10	turquoise
ENSG00000127249.14	magenta
ENSG00000114315.3	brown
ENSG00000172061.8	blue
ENSG00000189058.8	black
ENSG00000176945.16	grey
ENSG00000145113.21	grey
ENSG00000072274.12	turquoise
ENSG00000163975.11	turquoise
ENSG00000161267.11	blue
ENSG00000133256.12	turquoise
ENSG00000169026.12	turquoise
ENSG00000168993.14	turquoise
ENSG00000127415.12	red
ENSG00000127418.14	grey
ENSG00000178222.12	grey
ENSG00000159674.11	pink
ENSG00000013810.18	turquoise
ENSG00000068078.17	brown
ENSG00000185818.7	purple
ENSG00000175920.16	red
ENSG00000184160.7	red
ENSG00000168824.14	black
ENSG00000152953.12	turquoise
ENSG00000072840.12	blue
ENSG00000072832.14	blue
ENSG00000109501.13	turquoise
ENSG00000074211.13	grey
ENSG00000163993.6	grey
ENSG00000184985.16	blue
ENSG00000170801.9	blue
ENSG00000109625.18	pink
ENSG00000155269.11	pink
ENSG00000178163.7	red
ENSG00000137449.15	turquoise
ENSG00000004468.12	brown
ENSG00000137440.4	turquoise
ENSG00000137441.7	turquoise
ENSG00000007062.11	turquoise
ENSG00000151552.11	turquoise
ENSG00000109805.9	turquoise
ENSG00000145147.19	black
ENSG00000152990.13	turquoise
ENSG00000109819.8	turquoise
ENSG00000109610.5	brown
ENSG00000157765.11	turquoise
ENSG00000091490.10	brown
ENSG00000169851.15	blue
ENSG00000047365.11	brown
ENSG00000154274.14	grey
ENSG00000181826.9	turquoise
ENSG00000109790.16	salmon
ENSG00000163682.15	salmon
ENSG00000109814.11	turquoise
ENSG00000163683.11	turquoise
ENSG00000168421.12	turquoise
ENSG00000174343.5	grey
ENSG00000163694.14	turquoise
ENSG00000163697.16	turquoise
ENSG00000154277.12	turquoise
ENSG00000064042.17	grey
ENSG00000124406.16	brown
ENSG00000145244.11	blue
ENSG00000163293.11	turquoise
ENSG00000109182.11	turquoise
ENSG00000163071.10	turquoise
ENSG00000226887.7	grey
ENSG00000128045.6	blue
ENSG00000134853.11	blue
ENSG00000157404.15	turquoise
ENSG00000128052.8	black
ENSG00000128039.10	grey
ENSG00000109255.11	turquoise
ENSG00000109265.13	salmon
ENSG00000171476.21	blue
ENSG00000163453.11	pink
ENSG00000150471.16	black
ENSG00000087128.9	grey
ENSG00000197888.2	grey
ENSG00000196620.9	turquoise
ENSG00000213759.9	turquoise
ENSG00000135226.17	turquoise
ENSG00000156096.13	grey
ENSG00000187533.13	turquoise
ENSG00000109205.16	turquoise
ENSG00000181617.5	brown
ENSG00000171209.3	turquoise
ENSG00000171201.10	grey
ENSG00000171199.10	black
ENSG00000132465.10	brown
ENSG00000132464.11	brown
ENSG00000080493.15	grey
ENSG00000163631.16	grey
ENSG00000081051.7	grey
ENSG00000169435.13	tan
ENSG00000169429.10	turquoise
ENSG00000163739.4	turquoise
ENSG00000163735.6	turquoise
ENSG00000081041.8	brown
ENSG00000124882.3	grey
ENSG00000109321.10	grey
ENSG00000169116.11	black
ENSG00000138755.5	brown
ENSG00000169245.5	brown
ENSG00000169248.12	brown
ENSG00000156219.16	turquoise
ENSG00000189157.13	turquoise
ENSG00000138771.14	turquoise
ENSG00000138758.11	blue
ENSG00000138764.14	turquoise
ENSG00000156234.7	brown
ENSG00000138759.18	grey
ENSG00000138772.12	turquoise
ENSG00000138756.17	salmon
ENSG00000163297.16	blue
ENSG00000138670.17	brown
ENSG00000249242.7	turquoise
ENSG00000145284.11	magenta
ENSG00000163623.9	grey
ENSG00000109339.19	grey
ENSG00000163629.12	salmon
ENSG00000198189.10	brown
ENSG00000152583.12	black
ENSG00000029559.6	grey
ENSG00000118785.13	brown
ENSG00000163644.14	cyan
ENSG00000138642.14	cyan
ENSG00000138646.8	cyan
ENSG00000185477.4	brown
ENSG00000138722.9	black
ENSG00000163110.14	salmon
ENSG00000138696.10	brown
ENSG00000182168.14	grey
ENSG00000168785.7	grey
ENSG00000196616.13	purple
ENSG00000248144.5	purple
ENSG00000070190.12	brown
ENSG00000164035.9	black
ENSG00000138814.16	grey
ENSG00000153064.11	brown
ENSG00000138821.12	grey
ENSG00000138778.11	turquoise
ENSG00000168772.10	grey
ENSG00000236699.8	turquoise
ENSG00000168743.12	turquoise
ENSG00000164023.14	blue
ENSG00000138795.9	blue
ENSG00000205403.12	black
ENSG00000138798.11	turquoise
ENSG00000170522.9	brown
ENSG00000174749.5	turquoise
ENSG00000145362.17	black
ENSG00000145349.16	brown
ENSG00000180801.13	blue
ENSG00000174607.10	turquoise
ENSG00000164099.3	turquoise
ENSG00000150961.14	salmon
ENSG00000172403.10	black
ENSG00000145390.11	salmon
ENSG00000138735.15	black
ENSG00000164109.13	turquoise
ENSG00000173376.13	blue
ENSG00000145386.9	turquoise
ENSG00000138688.15	salmon
ENSG00000138685.13	purple
ENSG00000164056.10	black
ENSG00000151458.11	salmon
ENSG00000196159.11	black
ENSG00000138650.8	grey
ENSG00000189184.11	black
ENSG00000151012.13	grey
ENSG00000151014.5	pink
ENSG00000145391.13	salmon
ENSG00000153132.12	turquoise
ENSG00000109436.7	turquoise
ENSG00000170153.10	turquoise
ENSG00000109452.12	turquoise
ENSG00000151617.15	blue
ENSG00000151623.14	black
ENSG00000198589.10	turquoise
ENSG00000137460.8	brown
ENSG00000109654.14	turquoise
ENSG00000137462.6	brown
ENSG00000145423.4	blue
ENSG00000197410.12	turquoise
ENSG00000171564.11	grey
ENSG00000171557.16	grey
ENSG00000121207.11	turquoise
ENSG00000164114.18	salmon
ENSG00000164116.16	turquoise
ENSG00000151790.8	brown
ENSG00000145431.10	blue
ENSG00000109738.10	brown
ENSG00000120251.18	grey
ENSG00000164125.15	turquoise
ENSG00000164124.10	turquoise
ENSG00000164128.6	grey
ENSG00000164129.11	grey
ENSG00000052802.12	brown
ENSG00000109472.13	turquoise
ENSG00000038295.7	black
ENSG00000137628.16	cyan
ENSG00000181381.13	cyan
ENSG00000129116.17	blue
ENSG00000154447.14	brown
ENSG00000198948.11	red
ENSG00000109576.13	turquoise
ENSG00000109586.11	turquoise
ENSG00000164104.11	turquoise
ENSG00000164106.7	turquoise
ENSG00000164120.13	grey
ENSG00000145451.12	grey
ENSG00000150625.16	grey
ENSG00000150627.15	greenyellow
ENSG00000218336.8	blue
ENSG00000151718.15	blue
ENSG00000173320.11	turquoise
ENSG00000151725.11	turquoise
ENSG00000151726.13	brown
ENSG00000154553.13	magenta
ENSG00000154556.17	grey
ENSG00000164342.12	brown
ENSG00000145476.15	turquoise
ENSG00000083857.13	turquoise
ENSG00000153404.14	turquoise
ENSG00000171368.11	grey
ENSG00000206077.10	grey
ENSG00000071539.13	turquoise
ENSG00000145506.13	pink
ENSG00000153395.9	turquoise
ENSG00000145494.11	salmon
ENSG00000113430.9	magenta
ENSG00000170561.12	grey
ENSG00000186493.11	grey
ENSG00000170549.3	turquoise
ENSG00000145536.15	blue
ENSG00000215218.3	blue
ENSG00000145545.11	turquoise
ENSG00000078295.16	grey
ENSG00000215217.6	turquoise
ENSG00000112902.11	blue
ENSG00000164237.8	turquoise
ENSG00000169862.18	brown
ENSG00000039139.9	turquoise
ENSG00000145569.5	brown
ENSG00000154122.12	blue
ENSG00000183580.9	turquoise
ENSG00000154153.13	turquoise
ENSG00000145555.14	turquoise
ENSG00000176788.8	grey
ENSG00000133401.15	blue
ENSG00000113387.11	grey
ENSG00000113389.15	blue
ENSG00000151388.10	blue
ENSG00000082196.20	blue
ENSG00000039560.13	blue
ENSG00000113494.16	turquoise
ENSG00000152582.13	turquoise
ENSG00000168685.14	brown
ENSG00000164187.6	turquoise
ENSG00000145604.15	turquoise
ENSG00000164188.8	turquoise
ENSG00000079215.13	brown
ENSG00000113594.9	black
ENSG00000145623.12	blue
ENSG00000082074.15	brown
ENSG00000153071.14	blue
ENSG00000132356.11	red
ENSG00000145592.13	salmon
ENSG00000112936.18	black
ENSG00000039537.13	purple
ENSG00000083720.12	red
ENSG00000112964.13	turquoise
ENSG00000198865.9	turquoise
ENSG00000250722.5	turquoise
ENSG00000151882.11	magenta
ENSG00000112992.16	salmon
ENSG00000070193.4	turquoise
ENSG00000112996.10	turquoise
ENSG00000170571.11	brown
ENSG00000151883.17	brown
ENSG00000213949.8	black
ENSG00000164171.10	salmon
ENSG00000134363.11	blue
ENSG00000164283.12	brown
ENSG00000113088.5	brown
ENSG00000145649.7	brown
ENSG00000164294.13	blue
ENSG00000164287.12	turquoise
ENSG00000234602.7	grey
ENSG00000152669.8	grey
ENSG00000134352.19	turquoise
ENSG00000095015.5	turquoise
ENSG00000145632.14	grey
ENSG00000113448.18	blue
ENSG00000164181.13	grey
ENSG00000069020.18	turquoise
ENSG00000134061.5	brown
ENSG00000145675.14	black
ENSG00000134057.14	turquoise
ENSG00000183323.12	turquoise
ENSG00000197822.10	brown
ENSG00000249437.7	salmon
ENSG00000145736.14	grey
ENSG00000131844.15	turquoise
ENSG00000164326.4	greenyellow
ENSG00000131711.14	blue
ENSG00000251493.4	turquoise
ENSG00000171617.13	blue
ENSG00000198780.11	salmon
ENSG00000176928.5	grey
ENSG00000164220.6	black
ENSG00000145703.15	turquoise
ENSG00000181104.6	black
ENSG00000164251.4	blue
ENSG00000113231.13	grey
ENSG00000152413.14	red
ENSG00000164309.14	turquoise
ENSG00000113296.14	black
ENSG00000164300.16	salmon
ENSG00000113319.12	blue
ENSG00000145687.16	turquoise
ENSG00000038427.15	blue
ENSG00000145681.10	grey
ENSG00000164176.12	blue
ENSG00000164199.16	turquoise
ENSG00000113369.8	blue
ENSG00000175745.11	blue
ENSG00000173221.13	brown
ENSG00000164292.12	grey
ENSG00000118985.15	tan
ENSG00000175426.10	greenyellow
ENSG00000164308.16	brown
ENSG00000145730.20	blue
ENSG00000181751.9	turquoise
ENSG00000112874.9	turquoise
ENSG00000184349.12	turquoise
ENSG00000112893.9	salmon
ENSG00000134986.13	blue
ENSG00000129595.12	turquoise
ENSG00000171444.17	turquoise
ENSG00000152503.9	grey
ENSG00000129596.4	purple
ENSG00000092421.16	grey
ENSG00000113083.13	blue
ENSG00000168916.15	blue
ENSG00000113368.11	turquoise
ENSG00000145794.16	grey
ENSG00000064651.13	salmon
ENSG00000138829.11	blue
ENSG00000113396.12	turquoise
ENSG00000066583.11	grey
ENSG00000145808.9	grey
ENSG00000273217.1	salmon
ENSG00000164398.12	brown
ENSG00000131435.12	pink
ENSG00000197375.12	turquoise
ENSG00000125347.13	brown
ENSG00000198944.5	black
ENSG00000164403.14	turquoise
ENSG00000164404.8	salmon
ENSG00000164405.10	salmon
ENSG00000072364.12	salmon
ENSG00000053108.16	turquoise
ENSG00000081059.19	brown
ENSG00000043143.20	turquoise
ENSG00000069011.15	salmon
ENSG00000145824.12	blue
ENSG00000145832.12	turquoise
ENSG00000120708.16	blue
